code	name	population
19161	Lupiana	259
19162	Luzaga	67
19163	Luzón	69
19165	Majaelrayo	55
19166	Málaga del Fresno	185
19167	Malaguilla	158
19168	Mandayona	287
19169	Mantiel	31
19170	Maranchón	234
19171	Marchamalo	7684
19172	Masegoso de Tajuña	49
19173	Matarrubia	57
19174	Matillas	101
19175	Mazarete	35
19176	Mazuecos	266
19177	Medranda	60
19178	Megina	29
19179	Membrillera	87
19181	Miedes de Atienza	53
19182	Mierla, La	39
19183	Milmarcos	78
19184	Millana	105
19185	Miñosa, La	26
19186	Mirabueno	74
19187	Miralrío	53
19188	Mochales	40
19189	Mohernando	183
19190	Molina de Aragón	3233
19191	Monasterio	14
19192	Mondéjar	2686
19193	Montarrón	25
19194	Moratilla de los Meleros	100
19195	Morenilla	37
19196	Muduex	100
19197	Navas de Jadraque, Las	32
19198	Negredo	17
19199	Ocentejo	18
19200	Olivar, El	69
19201	Olmeda de Cobeta	67
19202	Olmeda de Jadraque, La	15
19203	Ordial, El	28
19204	Orea	181
19208	Pálmaces de Jadraque	40
19209	Pardos	43
19210	Paredes de Sigüenza	22
19211	Pareja	393
19212	Pastrana	858
19213	Pedregal, El	72
19214	Peñalén	75
19215	Peñalver	133
19216	Peralejos de las Truchas	152
19217	Peralveche	38
19218	Pinilla de Jadraque	47
19219	Pinilla de Molina	9
19220	Pioz	4352
19221	Piqueras	52
19222	Pobo de Dueñas, El	108
19223	Poveda de la Sierra	114
19224	Pozo de Almoguera	107
19225	Pozo de Guadalajara	1332
19226	Prádena de Atienza	47
19227	Prados Redondos	60
19228	Puebla de Beleña	43
19229	Puebla de Valles	59
19230	Quer	830
19231	Rebollosa de Jadraque	10
19232	Recuenco, El	59
19233	Renera	100
19234	Retiendas	43
19235	Riba de Saelices	102
19237	Rillo de Gallo	42
19238	Riofrío del Llano	57
19239	Robledillo de Mohernando	117
19240	Robledo de Corpes	44
19241	Romanillos de Atienza	36
19242	Romanones	95
19243	Rueda de la Sierra	39
19244	Sacecorbo	89
19245	Sacedón	1523
19246	Saelices de la Sal	39
19247	Salmerón	140
19248	San Andrés del Congosto	74
19249	San Andrés del Rey	40
19250	Santiuste	14
19251	Saúca	56
19252	Sayatón	68
19254	Selas	44
19255	Setiles	80
19256	Sienes	52
19257	Sigüenza	4319
19258	Solanillos del Extremo	88
19259	Somolinos	29
19260	Sotillo, El	43
19261	Sotodosos	33
19262	Tamajón	137
19263	Taragudo	44
19264	Taravilla	36
19265	Tartanedo	144
19266	Tendilla	304
19267	Terzaga	22
19268	Tierzo	55
19269	Toba, La	85
19270	Tordelrábano	11
19271	Tordellego	47
19272	Tordesilos	85
19274	Torija	1527
19277	Torrecuadrada de Molina	18
19278	Torrecuadradilla	27
19279	Torre del Burgo	611
19280	Torrejón del Rey	5623
19281	Torremocha de Jadraque	21
19282	Torremocha del Campo	172
19283	Torremocha del Pinar	38
19284	Torremochuela	9
19285	Torrubia	20
19286	Tórtola de Henares	1165
19287	Tortuera	191
19288	Tortuero	16
19289	Traíd	25
19290	Trijueque	1226
19291	Trillo	1338
19293	Uceda	2715
19294	Ujados	30
19296	Utande	39
19297	Valdarachas	40
19298	Valdearenas	78
19299	Valdeavellano	105
19300	Valdeaveruelo	1084
19301	Valdeconcha	37
19302	Valdegrudas	55
19303	Valdelcubo	42
19304	Valdenuño Fernández	269
19305	Valdepeñas de la Sierra	149
19306	Valderrebollo	23
19307	Valdesotos	22
19308	Valfermoso de Tajuña	64
19309	Valhermoso	22
19310	Valtablado del Río	7
19311	Valverde de los Arroyos	93
19314	Viana de Jadraque	44
19317	Villanueva de Alcorón	148
19318	Villanueva de Argecilla	37
19319	Villanueva de la Torre	6631
19321	Villares de Jadraque	43
19322	Villaseca de Henares	25
19323	Villaseca de Uceda	39
19324	Villel de Mesa	178
19325	Viñuelas	162
19326	Yebes	4189
19327	Yebra	453
19329	Yélamos de Abajo	63
19330	Yélamos de Arriba	74
19331	Yunquera de Henares	4205
19332	Yunta, La	90
19333	Zaorejas	104
19334	Zarzuela de Jadraque	42
19335	Zorita de los Canes	70
19901	Semillas	35
20001	Abaltzisketa	318
20002	Aduna	472
20003	Aizarnazabal	779
20004	Albiztur	302
20005	Alegia	1768
20006	Alkiza	371
20007	Altzo	460
20008	Amezketa	935
20009	Andoain	14691
20010	Anoeta	2085
20011	Antzuola	2102
20012	Arama	202
20013	Aretxabaleta	7103
20014	Asteasu	1561
20015	Ataun	1696
20016	Aia	2039
20017	Azkoitia	11627
20018	Azpeitia	15106
20019	Beasain	13938
20020	Beizama	146
20021	Belauntza	243
20022	Berastegi	1075
20023	Berrobi	601
20024	Bidania-Goiatz	525
20025	Zegama	1524
20026	Zerain	270
20027	Zestoa	3772
20028	Zizurkil	3025
20029	Deba	5460
20030	Eibar	27769
20031	Elduain	243
20032	Elgoibar	11570
20033	Elgeta	1131
20034	Eskoriatza	4106
20035	Ezkio-Itsaso	601
20036	Hondarribia	16881
20037	Gaintza	121
20038	Gabiria	495
20039	Getaria	2796
20040	Hernani	20438
20041	Hernialde	303
20042	Ibarra	4248
20043	Idiazabal	2293
20044	Ikaztegieta	479
20045	Irun	62910
20046	Irura	1852
20047	Itsasondo	668
20048	Larraul	256
20049	Lazkao	5830
20050	Leaburu	386
20051	Legazpi	8321
20052	Legorreta	1421
20053	Lezo	6103
20054	Lizartza	617
20055	Arrasate/Mondragón	22073
20056	Mutriku	5309
20057	Mutiloa	255
20058	Olaberria	957
20059	Oñati	11497
20060	Orexa	117
20061	Orio	6091
20062	Ormaiztegi	1258
20063	Oiartzun	10309
20064	Pasaia	16035
20065	Soraluze-Placencia de las Armas	3923
20066	Errezil	578
20067	Errenteria	39540
20068	Leintz-Gatzaga	217
20069	Donostia/San Sebastián	188240
20070	Segura	1494
20071	Tolosa	19816
20072	Urnieta	6185
20073	Usurbil	6173
20074	Bergara	14659
20075	Villabona	5876
20076	Ordizia	10503
20077	Urretxu	6782
20078	Zaldibia	1637
20079	Zarautz	23360
20080	Zumarraga	9781
20081	Zumaia	10111
20901	Mendaro	1976
20902	Lasarte-Oria	18594
20903	Astigarraga	7029
20904	Baliarrain	153
20905	Orendain	227
20906	Altzaga	178
20907	Gaztelu	154
21001	Alájar	759
21002	Aljaraque	21474
21003	Almendro, El	840
21004	Almonaster la Real	1788
21005	Almonte	24507
21006	Alosno	3933
21007	Aracena	8255
21008	Aroche	3054
21009	Arroyomolinos de León	947
21010	Ayamonte	21104
21011	Beas	4341
21012	Berrocal	303
21013	Bollullos Par del Condado	14387
21014	Bonares	6060
21015	Cabezas Rubias	706
21016	Cala	1159
21017	Calañas	2768
21018	Campillo, El	2024
21019	Campofrío	713
21020	Cañaveral de León	396
21021	Cartaya	20083
21022	Castaño del Robledo	228
21023	Cerro de Andévalo, El	2327
21024	Corteconcepción	536
21025	Cortegana	4602
21026	Cortelazor	299
21027	Cumbres de Enmedio	51
21028	Cumbres de San Bartolomé	376
21029	Cumbres Mayores	1749
21030	Chucena	2223
21031	Encinasola	1310
21032	Escacena del Campo	2287
21033	Fuenteheridos	709
21034	Galaroza	1382
21035	Gibraleón	12737
21036	Granada de Río-Tinto, La	243
21037	Granado, El	532
21038	Higuera de la Sierra	1291
21039	Hinojales	330
21040	Hinojos	3961
21041	Huelva	143837
21042	Isla Cristina	21393
21043	Jabugo	2260
21044	Lepe	27880
21045	Linares de la Sierra	262
21046	Lucena del Puerto	3261
21047	Manzanilla	2118
21048	Marines, Los	399
21049	Minas de Riotinto	3812
21050	Moguer	21867
21051	Nava, La	258
21052	Nerva	5169
21053	Niebla	4116
21054	Palma del Condado, La	10801
21055	Palos de la Frontera	11742
21056	Paterna del Campo	3457
21057	Paymogo	1162
21058	Puebla de Guzmán	3092
21059	Puerto Moral	278
21060	Punta Umbría	15355
21061	Rociana del Condado	7939
21062	Rosal de la Frontera	1697
21063	San Bartolomé de la Torre	3761
21064	San Juan del Puerto	9411
21065	Sanlúcar de Guadiana	403
21066	San Silvestre de Guzmán	614
21067	Santa Ana la Real	475
21068	Santa Bárbara de Casa	1043
21069	Santa Olalla del Cala	2022
21070	Trigueros	7862
21071	Valdelarco	231
21072	Valverde del Camino	12750
21073	Villablanca	2885
21074	Villalba del Alcor	3366
21075	Villanueva de las Cruces	387
21076	Villanueva de los Castillejos	2825
21077	Villarrasa	2211
21078	Zalamea la Real	3054
21079	Zufre	796
21902	Zarza-Perrunal, La	1253
22001	Abiego	258
22002	Abizanda	139
22003	Adahuesca	180
22004	Agüero	125
22006	Aisa	313
22007	Albalate de Cinca	1099
22008	Albalatillo	163
22009	Albelda	708
22011	Albero Alto	120
22012	Albero Bajo	132
22013	Alberuela de Tubo	290
22014	Alcalá de Gurrea	239
22015	Alcalá del Obispo	298
22016	Alcampell	623
22017	Alcolea de Cinca	1177
22018	Alcubierre	362
22019	Alerre	200
22020	Alfántega	128
22020	Alfántega	131
22020	Alfántega	135
22020	Alfántega	127
22020	Alfántega	130
22020	Alfántega	130
22021	Almudévar	2377
22022	Almunia de San Juan	666
22023	Almuniente	457
22024	Alquézar	312
22025	Altorricón	1420
22027	Angüés	353
22028	Ansó	386
22029	Antillón	135
22032	Aragüés del Puerto	111
22035	Arén	308
22036	Argavieso	95
22037	Arguis	125
22039	Ayerbe	1017
22040	Azanuy-Alins	170
22041	Azara	157
22042	Azlor	138
22043	Baélls	97
22044	Bailo	261
22045	Baldellou	64
22046	Ballobar	833
22047	Banastás	310
22048	Barbastro	17174
22049	Barbués	86
22050	Barbuñales	96
22051	Bárcabo	102
22052	Belver de Cinca	1301
22053	Benabarre	1142
22054	Benasque	2184
22055	Berbegal	327
22057	Bielsa	448
22058	Bierge	252
22059	Biescas	1474
22060	Binaced	1605
22061	Binéfar	9742
22062	Bisaurri	171
22063	Biscarrués	182
22064	Blecua y Torres	173
22066	Boltaña	1045
22067	Bonansa	87
22068	Borau	70
22069	Broto	538
22072	Caldearenas	226
22074	Campo	436
22075	Camporrélls	127
22076	Canal de Berdún	323
22077	Candasnos	419
22078	Canfranc	558
22079	Capdesaso	211
22080	Capella	360
22081	Casbas de Huesca	275
22082	Castejón del Puente	312
22083	Castejón de Monegros	510
22084	Castejón de Sos	764
22085	Castelflorite	103
22086	Castiello de Jaca	221
22087	Castigaleu	79
22088	Castillazuelo	153
22089	Castillonroy	318
22090	Colungo	117
22094	Chalamera	113
22095	Chía	83
22096	Chimillas	402
22099	Esplús	632
22102	Estada	199
22103	Estadilla	796
22105	Estopiñán del Castillo	121
22106	Fago	20
22107	Fanlo	100
22109	Fiscal	331
22110	Fonz	851
22111	Foradada del Toscar	162
22112	Fraga	15353
22113	Fueva, La	600
22114	Gistaín	147
22115	Grado, El	395
22116	Grañén	1738
22117	Graus	3365
22119	Gurrea de Gállego	1476
22122	Hoz de Jaca	73
22124	Huerto	213
22125	Huesca	53956
22126	Ibieca	100
22127	Igriés	695
22128	Ilche	197
22129	Isábena	231
22130	Jaca	13129
22131	Jasa	96
22133	Labuerda	155
22135	Laluenga	191
22136	Lalueza	892
22137	Lanaja	1163
22139	Laperdiguera	92
22141	Lascellas-Ponzano	130
22142	Lascuarre	139
22143	Laspaúles	205
22144	Laspuña	297
22149	Loarre	323
22150	Loporzano	514
22151	Loscorrales	93
22155	Monesma y Cajigar	72
22156	Monflorite-Lascasas	405
22157	Montanuy	210
22158	Monzón	17469
22160	Naval	265
22162	Novales	152
22163	Nueno	546
22164	Olvena	56
22165	Ontiñena	508
22167	Osso de Cinca	678
22168	Palo	26
22170	Panticosa	800
22172	Peñalba	644
22173	Peñas de Riglos, Las	247
22174	Peralta de Alcofea	563
22175	Peralta de Calasanz	210
22176	Peraltilla	209
22177	Perarrúa	106
22178	Pertusa	120
22181	Piracés	100
22182	Plan	273
22184	Poleñino	210
22186	Pozán de Vero	214
22187	Puebla de Castro, La	377
22188	Puente de Montañana	93
22189	Puértolas	213
22190	Pueyo de Araguás, El	161
22193	Pueyo de Santa Cruz	331
22195	Quicena	282
22197	Robres	514
22199	Sabiñánigo	9185
22200	Sahún	303
22201	Salas Altas	306
22202	Salas Bajas	185
22203	Salillas	91
22204	Sallent de Gállego	1477
22205	San Esteban de Litera	547
22206	Sangarrén	221
22207	San Juan de Plan	150
22208	Santa Cilia	243
22209	Santa Cruz de la Serós	188
22212	Santaliestra y San Quílez	80
22213	Sariñena	4184
22214	Secastilla	140
22215	Seira	145
22217	Sena	501
22218	Senés de Alcubierre	40
22220	Sesa	154
22221	Sesué	122
22222	Siétamo	689
22223	Sopeira	91
22225	Tamarite de Litera	3487
22226	Tardienta	948
22227	Tella-Sin	225
22228	Tierz	781
22229	Tolva	122
22230	Torla-Ordesa	298
22232	Torralba de Aragón	113
22233	Torre la Ribera	96
22234	Torrente de Cinca	1327
22235	Torres de Alcanadre	82
22236	Torres de Barbués	251
22239	Tramaced	98
22242	Valfarta	63
22243	Valle de Bardají	40
22244	Valle de Lierp	51
22245	Velilla de Cinca	460
22246	Beranuy	75
22247	Viacamp y Litera	37
22248	Vicién	110
22249	Villanova	174
22250	Villanúa	451
22251	Villanueva de Sigena	384
22252	Yebra de Basa	142
22253	Yésero	57
22254	Zaidín	1798
22901	Valle de Hecho	817
22902	Puente la Reina de Jaca	245
22903	San Miguel del Cinca	780
22904	Sotonera, La	859
22905	Lupiñén-Ortilla	335
22906	Santa María de Dulcis	205
22907	Aínsa-Sobrarbe	2242
22908	Hoz y Costean	221
22909	Vencillón	390
23001	Albanchez de Mágina	1011
23002	Alcalá la Real	21709
23003	Alcaudete	10483
23004	Aldeaquemada	476
23005	Andújar	36615
23006	Arjona	5515
23007	Arjonilla	3571
23008	Arquillos	1722
23009	Baeza	15791
23010	Bailén	17548
23011	Baños de la Encina	2576
23012	Beas de Segura	5100
23014	Begíjar	3009
23015	Bélmez de la Moraleda	1569
23016	Benatae	445
23017	Cabra del Santo Cristo	1782
23018	Cambil	2683
23019	Campillo de Arenas	1751
23020	Canena	1814
23021	Carboneros	591
23024	Carolina, La	15160
23025	Castellar	3292
23026	Castillo de Locubín	4049
23027	Cazalilla	803
23028	Cazorla	7352
23029	Chiclana de Segura	955
23030	Chilluévar	1410
23031	Escañuela	944
23032	Espeluy	620
23033	Frailes	1585
23034	Fuensanta de Martos	3038
23035	Fuerte del Rey	1355
23037	Génave	590
23038	Guardia de Jaén, La	4983
23039	Guarromán	2739
23040	Lahiguera	1686
23041	Higuera de Calatrava	614
23042	Hinojares	373
23043	Hornos	594
23044	Huelma	5744
23045	Huesa	2490
23046	Ibros	2827
23047	Iruela, La	1879
23048	Iznatoraf	942
23049	Jabalquinto	2017
23050	Jaén	112757
23051	Jamilena	3271
23052	Jimena	1269
23053	Jódar	11634
23054	Larva	474
23055	Linares	57353
23056	Lopera	3652
23057	Lupión	820
23058	Mancha Real	11328
23059	Marmolejo	6763
23060	Martos	24343
23061	Mengíbar	9997
23062	Montizón	1689
23063	Navas de San Juan	4528
23064	Noalejo	1932
23065	Orcera	1791
23066	Peal de Becerro	5240
23067	Pegalajar	2875
23069	Porcuna	6156
23070	Pozo Alcón	4731
23071	Puente de Génave	2159
23072	Puerta de Segura, La	2234
23073	Quesada	5196
23074	Rus	3531
23075	Sabiote	3886
23076	Santa Elena	890
23077	Santiago de Calatrava	675
23079	Santisteban del Puerto	4463
23080	Santo Tomé	2129
23081	Segura de la Sierra	1803
23082	Siles	2220
23084	Sorihuela del Guadalimar	1098
23085	Torreblascopedro	2508
23086	Torredelcampo	14142
23087	Torredonjimeno	13632
23088	Torreperogil	7222
23090	Torres	1372
23091	Torres de Albánchez	770
23092	Úbeda	34329
23093	Valdepeñas de Jaén	3679
23094	Vilches	4409
23095	Villacarrillo	10673
23096	Villanueva de la Reina	3038
23097	Villanueva del Arzobispo	8078
23098	Villardompardo	968
23099	Villares, Los	6020
23101	Villarrodrigo	391
23901	Cárcheles	1332
23902	Bedmar y Garcíez	2633
23903	Villatorres	4298
23904	Santiago-Pontones	2911
23905	Arroyo del Ojanco	2287
24001	Acebedo	184
24002	Algadefe	278
24003	Alija del Infantado	629
24004	Almanza	581
24005	Antigua, La	358
24006	Ardón	560
24007	Arganza	774
24008	Astorga	10741
24009	Balboa	292
24010	Bañeza, La	10290
24011	Barjas	172
24012	Barrios de Luna, Los	307
24014	Bembibre	8598
24015	Benavides	2440
24016	Benuza	482
24017	Bercianos del Páramo	554
24018	Bercianos del Real Camino	185
24019	Berlanga del Bierzo	354
24020	Boca de Huérgano	455
24021	Boñar	1816
24022	Borrenes	309
24023	Brazuelo	337
24024	Burgo Ranero, El	702
24025	Burón	303
24026	Bustillo del Páramo	1129
24027	Cabañas Raras	1335
24028	Cabreros del Río	417
24029	Cabrillanes	747
24030	Cacabelos	4996
24031	Calzada del Coto	218
24032	Campazas	111
24033	Campo de Villavidel	212
24034	Camponaraya	4097
24036	Candín	249
24037	Cármenes	344
24038	Carracedelo	3364
24039	Carrizo	2224
24040	Carrocera	446
24041	Carucedo	531
24042	Castilfalé	67
24043	Castrillo de Cabrera	111
24044	Castrillo de la Valduerna	155
24046	Castrocalbón	938
24047	Castrocontrigo	725
24049	Castropodame	1629
24050	Castrotierra de Valmadrigal	114
24051	Cea	403
24052	Cebanico	148
24053	Cebrones del Río	439
24054	Cimanes de la Vega	449
24055	Cimanes del Tejar	719
24056	Cistierna	3090
24057	Congosto	1446
24058	Corbillos de los Oteros	185
24059	Corullón	887
24060	Crémenes	527
24061	Cuadros	2035
24062	Cubillas de los Oteros	135
24063	Cubillas de Rueda	409
24064	Cubillos del Sil	1768
24065	Chozas de Abajo	2561
24066	Destriana	459
24067	Encinedo	690
24068	Ercina, La	441
24069	Escobar de Campos	34
24070	Fabero	4386
24071	Folgoso de la Ribera	1045
24073	Fresno de la Vega	479
24074	Fuentes de Carbajal	93
24076	Garrafe de Torío	1513
24077	Gordaliza del Pino	245
24078	Gordoncillo	365
24079	Gradefes	931
24080	Grajal de Campos	227
24081	Gusendos de los Oteros	126
24082	Hospital de Órbigo	991
24083	Igüeña	1123
24084	Izagre	161
24086	Joarilla de las Matas	279
24087	Laguna Dalga	640
24088	Laguna de Negrillos	1061
24089	León	124028
24090	Lucillo	367
24091	Luyego	590
24092	Llamas de la Ribera	800
24093	Magaz de Cepeda	367
24094	Mansilla de las Mulas	1743
24095	Mansilla Mayor	337
24096	Maraña	112
24097	Matadeón de los Oteros	223
24098	Matallana de Torío	1270
24099	Matanza	161
24100	Molinaseca	862
24101	Murias de Paredes	371
24102	Noceda del Bierzo	640
24103	Oencia	270
24104	Omañas, Las	267
24105	Onzonilla	1832
24106	Oseja de Sajambre	224
24107	Pajares de los Oteros	248
24108	Palacios de la Valduerna	383
24109	Palacios del Sil	907
24110	Páramo del Sil	1255
24112	Peranzanes	279
24113	Pobladura de Pelayo García	379
24114	Pola de Gordón, La	3120
24115	Ponferrada	64509
24116	Posada de Valdeón	415
24117	Pozuelo del Páramo	423
24118	Prado de la Guzpeña	104
24119	Priaranza del Bierzo	773
24120	Prioro	332
24121	Puebla de Lillo	652
24122	Puente de Domingo Flórez	1458
24123	Quintana del Castillo	721
24124	Quintana del Marco	353
24125	Quintana y Congosto	375
24127	Regueras de Arriba	277
24129	Reyero	123
24130	Riaño	458
24131	Riego de la Vega	743
24132	Riello	622
24133	Rioseco de Tapia	381
24134	Robla, La	3752
24136	Roperuelos del Páramo	522
24137	Sabero	1123
24139	Sahagún	2477
24141	San Adrián del Valle	100
24142	San Andrés del Rabanedo	30549
24143	Sancedo	546
24144	San Cristóbal de la Polantera	667
24145	San Emiliano	627
24146	San Esteban de Nogales	257
24148	San Justo de la Vega	1807
24149	San Millán de los Caballeros	168
24150	San Pedro Bercianos	231
24151	Santa Colomba de Curueño	473
24152	Santa Colomba de Somoza	501
24153	Santa Cristina de Valmadrigal	254
24154	Santa Elena de Jamuz	1047
24155	Santa María de la Isla	476
24156	Santa María del Monte de Cea	225
24157	Santa María del Páramo	3101
24158	Santa María de Ordás	315
24159	Santa Marina del Rey	1860
24160	Santas Martas	729
24161	Santiago Millas	330
24162	Santovenia de la Valdoncina	2100
24163	Sariegos	5084
24164	Sena de Luna	366
24165	Sobrado	301
24166	Soto de la Vega	1526
24167	Soto y Amío	773
24168	Toral de los Guzmanes	501
24169	Toreno	3012
24170	Torre del Bierzo	2114
24171	Trabadelo	333
24172	Truchas	419
24173	Turcia	986
24174	Urdiales del Páramo	494
24175	Valdefresno	2173
24176	Valdefuentes del Páramo	319
24177	Valdelugueros	515
24178	Valdemora	73
24179	Valdepiélago	307
24180	Valdepolo	1200
24181	Valderas	1586
24182	Valderrey	446
24183	Valderrueda	827
24184	Valdesamario	189
24185	Val de San Lorenzo	496
24187	Valdevimbre	958
24188	Valencia de Don Juan	5272
24189	Valverde de la Virgen	7377
24190	Valverde-Enrique	155
24191	Vallecillo	125
24193	Vecilla, La	393
24194	Vegacervera	267
24196	Vega de Espinareda	2044
24197	Vega de Infanzones	818
24198	Vega de Valcarce	587
24199	Vegaquemada	438
24201	Vegas del Condado	1109
24202	Villablino	8444
24203	Villabraz	91
24205	Villadangos del Páramo	1163
24206	Toral de los Vados	1812
24207	Villademor de la Vega	325
24209	Villafranca del Bierzo	2855
24210	Villagatón	627
24211	Villamandos	295
24212	Villamañán	1102
24213	Villamartín de Don Sancho	159
24214	Villamejil	672
24215	Villamol	152
24216	Villamontán de la Valduerna	720
24217	Villamoratiel de las Matas	135
24218	Villanueva de las Manzanas	494
24219	Villaobispo de Otero	532
24221	Villaquejida	827
24222	Villaquilambre	18684
24223	Villarejo de Órbigo	2975
24224	Villares de Órbigo	596
24225	Villasabariego	1123
24226	Villaselán	194
24227	Villaturiel	1826
24228	Villazala	647
24229	Villazanzo de Valderaduey	397
24230	Zotes del Páramo	423
24901	Villamanín	911
24902	Villaornate y Castro	334
25001	Abella de la Conca	183
25002	Àger	580
25003	Agramunt	5411
25004	Alamús, Els	811
25005	Alàs i Cerc	320
25006	Albagés, L'	361
25007	Albatàrrec	2236
25008	Albesa	1561
25009	Albi, L'	744
25010	Alcanó	238
25011	Alcarràs	9707
25012	Alcoletge	3435
25013	Alfarràs	2765
25014	Alfés	297
25015	Algerri	404
25016	Alguaire	3029
25017	Alins	272
25019	Almacelles	6826
25020	Almatret	305
25021	Almenar	3357
